ID,RA,Decl,I,V,P_1
OGLE-SMC-CEP-1607,00:51:05.69,-72:28:09.8,16.302,16.937,2.1608103
OGLE-SMC-CEP-1610,00:51:06.15,-72:52:30.7,17.278,17.862000000000002,1.0116730999999999
OGLE-SMC-CEP-1614,00:51:08.06,-73:41:43.8,17.215999999999998,17.826,1.16459
OGLE-SMC-CEP-1616,00:51:08.23,-73:08:14.1,16.099,16.858,2.8994682999999997
OGLE-SMC-CEP-1620,00:51:09.39,-73:13:11.1,16.51,17.366,2.6085937
OGLE-SMC-CEP-1621,00:51:09.48,-73:01:48.1,16.663,17.257,1.5741618999999998
OGLE-SMC-CEP-1622,00:51:09.76,-73:36:49.4,15.436,16.147000000000002,4.3844244
OGLE-SMC-CEP-1623,00:51:10.49,-73:41:59.4,17.287,17.847,1.2240534
OGLE-SMC-CEP-1624,00:51:10.54,-73:13:04.3,16.685,17.343,1.6287599
OGLE-SMC-CEP-1625,00:51:10.60,-73:01:08.8,17.037,17.753,1.6118728
OGLE-SMC-CEP-1627,00:51:10.86,-73:27:55.0,15.364,16.097,5.116855200000001
OGLE-SMC-CEP-1628,00:51:11.06,-73:07:29.8,17.035999999999998,17.706,1.0132951
OGLE-SMC-CEP-1629,00:51:11.08,-73:33:18.0,15.064,15.744000000000002,5.087307599999999
OGLE-SMC-CEP-1631,00:51:11.16,-73:24:46.4,16.006,16.811,3.4427171999999997
OGLE-SMC-CEP-1632,00:51:11.27,-72:53:01.4,15.341,16.065,4.5003765
OGLE-SMC-CEP-1633,00:51:11.59,-72:27:51.6,17.047,17.701,1.6190331
OGLE-SMC-CEP-1635,00:51:11.66,-73:11:29.9,13.44,14.417,22.152446899999997
OGLE-SMC-CEP-1637,00:51:13.49,-73:09:29.4,16.194000000000003,16.827,2.3003484
OGLE-SMC-CEP-1638,00:51:13.53,-73:17:09.1,16.657,17.172,1.5574613000000002
OGLE-SMC-CEP-1640,00:51:13.80,-73:06:12.4,16.214000000000002,16.699,1.9029206000000003
OGLE-SMC-CEP-1641,00:51:14.00,-73:44:32.1,17.441,18.166,1.1889557
OGLE-SMC-CEP-1644,00:51:15.86,-72:43:36.7,14.985,15.74,6.3845932
OGLE-SMC-CEP-1645,00:51:16.25,-74:12:11.0,16.738,17.323,1.6984732
OGLE-SMC-CEP-1646,00:51:16.38,-73:51:57.3,15.297,15.995999999999999,5.1608593
OGLE-SMC-CEP-1647,00:51:16.50,-72:21:33.1,16.665,17.176,1.4432486999999998
OGLE-SMC-CEP-1648,00:51:16.59,-73:54:24.5,17.117,17.65,1.3041643
OGLE-SMC-CEP-1652,00:51:18.49,-73:12:19.6,16.991,17.701,1.5081496
OGLE-SMC-CEP-1653,00:51:18.55,-73:41:50.5,16.753,17.421,1.6879061999999998
OGLE-SMC-CEP-1654,00:51:19.23,-74:02:50.9,16.88,17.573,1.6618906000000002
OGLE-SMC-CEP-1655,00:51:19.99,-72:34:14.8,14.152999999999999,14.892999999999999,10.4319593
OGLE-SMC-CEP-1656,00:51:20.13,-71:50:07.6,15.556,16.184,3.0720515
OGLE-SMC-CEP-1658,00:51:20.56,-73:01:48.5,16.677,17.362000000000002,1.8347497
OGLE-SMC-CEP-1659,00:51:20.74,-72:54:05.3,16.787,17.492,1.8911741000000002
OGLE-SMC-CEP-1660,00:51:20.93,-73:40:36.9,15.706,16.3,3.0376543
OGLE-SMC-CEP-1663,00:51:21.18,-73:21:54.2,16.816,17.399,1.4624716999999998
OGLE-SMC-CEP-1664,00:51:21.30,-73:04:16.6,15.194,15.970999999999998,5.052633
OGLE-SMC-CEP-1665,00:51:21.51,-73:36:10.6,15.089,15.731,5.112017900000001
OGLE-SMC-CEP-1669,00:51:21.96,-73:00:42.0,17.08,17.823,1.4649451
OGLE-SMC-CEP-1672,00:51:23.09,-72:46:23.5,16.773,17.461,1.7322948
OGLE-SMC-CEP-1673,00:51:23.18,-72:52:36.3,17.422,18.105999999999998,1.2496171
OGLE-SMC-CEP-1674,00:51:23.39,-72:34:41.7,15.404000000000002,16.007,3.8586623999999996
OGLE-SMC-CEP-1677,00:51:24.02,-73:12:40.3,16.869,17.505,1.5515465
OGLE-SMC-CEP-1678,00:51:24.03,-73:26:14.9,16.91,-99.99,1.3655035
OGLE-SMC-CEP-1679,00:51:24.37,-73:27:52.3,16.561,17.248,1.9645316000000002
OGLE-SMC-CEP-1680,00:51:24.41,-73:00:17.9,15.222000000000001,15.972999999999999,4.8884837
OGLE-SMC-CEP-1681,00:51:24.66,-72:56:43.0,14.722000000000001,15.464,7.2282589999999995
OGLE-SMC-CEP-1682,00:51:24.85,-73:23:25.0,16.262999999999998,16.944000000000003,2.3820631000000003
OGLE-SMC-CEP-1683,00:51:25.22,-73:14:27.9,16.102,16.81,2.7084273999999997
OGLE-SMC-CEP-1684,00:51:25.66,-72:56:34.4,15.252,16.035,5.0234868
OGLE-SMC-CEP-1685,00:51:26.03,-72:50:46.1,16.165,17.009,2.9884020000000002
OGLE-SMC-CEP-1686,00:51:26.08,-72:53:18.4,-99.99,13.606,34.6640156
OGLE-SMC-CEP-1690,00:51:27.11,-72:51:45.4,16.617,17.447,2.2353202000000003
OGLE-SMC-CEP-1692,00:51:27.33,-72:44:15.0,16.473,17.055999999999997,1.8478971000000002
OGLE-SMC-CEP-1693,00:51:27.36,-72:51:35.1,14.767999999999999,15.655,7.9025427
OGLE-SMC-CEP-1694,00:51:27.71,-72:47:02.5,16.7,17.377,1.7062031000000002
OGLE-SMC-CEP-1696,00:51:28.50,-73:30:07.5,15.802999999999999,16.454,3.2524695
OGLE-SMC-CEP-1698,00:51:29.53,-72:46:45.1,16.59,17.349,2.0346616
OGLE-SMC-CEP-1699,00:51:29.87,-73:42:51.5,16.885,17.48,1.42981
OGLE-SMC-CEP-1702,00:51:31.07,-73:48:33.9,14.901,15.517000000000001,5.8418309
OGLE-SMC-CEP-1703,00:51:32.05,-73:36:22.1,16.101,16.759,2.0629028000000003
OGLE-SMC-CEP-1706,00:51:32.45,-73:20:12.3,15.661,16.497,4.822489
OGLE-SMC-CEP-1707,00:51:33.19,-73:03:50.7,16.439,17.058,1.9624702
OGLE-SMC-CEP-1708,00:51:33.58,-73:26:56.4,15.536,16.043,3.6423686
OGLE-SMC-CEP-1709,00:51:33.94,-72:58:46.4,16.395,16.987000000000002,1.9204069
OGLE-SMC-CEP-1711,00:51:35.66,-72:16:22.7,16.441,17.186,2.3047151
OGLE-SMC-CEP-1712,00:51:36.22,-73:06:15.1,14.584000000000001,15.52,10.1582472
OGLE-SMC-CEP-1714,00:51:36.28,-73:44:02.2,15.628,16.402,4.2126456
OGLE-SMC-CEP-1715,00:51:36.45,-73:39:18.2,15.397,16.195,2.5445966
OGLE-SMC-CEP-1717,00:51:38.26,-73:04:43.4,15.04,15.84,6.660539
OGLE-SMC-CEP-1718,00:51:38.39,-72:35:03.8,16.358,17.073,2.2747027
OGLE-SMC-CEP-1719,00:51:38.64,-73:02:40.2,16.397000000000002,17.012999999999998,1.9743726000000001
OGLE-SMC-CEP-1722,00:51:39.22,-73:08:52.8,16.915,-99.99,1.3717097
OGLE-SMC-CEP-1723,00:51:39.33,-73:01:30.6,13.967,14.96,16.436452199999998
OGLE-SMC-CEP-1725,00:51:39.66,-73:31:15.7,15.798,16.405,2.8905996
OGLE-SMC-CEP-1727,00:51:39.81,-73:53:55.7,17.57,18.142,1.0823618
OGLE-SMC-CEP-1728,00:51:39.94,-73:10:45.5,15.297,-99.99,4.786641
OGLE-SMC-CEP-1729,00:51:40.67,-73:21:44.3,15.61,-99.99,4.2843957999999995
OGLE-SMC-CEP-1731,00:51:41.55,-73:31:57.2,16.61,-99.99,1.91488
OGLE-SMC-CEP-1733,00:51:42.94,-72:56:50.3,15.287,16.13,5.8843695
OGLE-SMC-CEP-1734,00:51:44.28,-73:17:14.7,17.252,17.993,1.4080375
OGLE-SMC-CEP-1737,00:51:45.48,-72:31:04.4,17.090999999999998,17.714000000000002,1.2708469999999998
OGLE-SMC-CEP-1738,00:51:46.01,-73:26:46.1,16.680999999999997,17.44,2.1278714
OGLE-SMC-CEP-1739,00:51:46.39,-72:56:42.6,16.493,17.102999999999998,2.0794319
OGLE-SMC-CEP-1742,00:51:47.21,-73:36:53.0,16.783,-99.99,1.8220641
OGLE-SMC-CEP-1743,00:51:47.72,-73:30:37.3,15.575999999999999,16.393,4.373382599999999
OGLE-SMC-CEP-1744,00:51:47.79,-72:47:21.2,16.904,17.642,1.7219717
OGLE-SMC-CEP-1746,00:51:48.39,-73:00:34.8,14.796,15.669,6.9219548
OGLE-SMC-CEP-1747,00:51:48.74,-73:09:21.0,13.174000000000001,13.984000000000002,19.3122745
OGLE-SMC-CEP-1750,00:51:49.15,-73:21:55.6,13.637,14.605,20.4529301
OGLE-SMC-CEP-1751,00:51:49.40,-73:38:45.9,16.847,-99.99,1.7110082999999998
OGLE-SMC-CEP-1752,00:51:49.62,-73:02:31.4,16.281,16.977999999999998,2.3756604
OGLE-SMC-CEP-1753,00:51:50.48,-73:02:30.4,14.488,15.353,9.7306271
OGLE-SMC-CEP-1755,00:51:51.37,-73:29:45.1,15.395,16.105,4.4968139
OGLE-SMC-CEP-1756,00:51:52.02,-72:37:41.9,17.374000000000002,18.116,1.2764306
OGLE-SMC-CEP-1757,00:51:52.54,-72:35:44.0,16.985,17.685,1.4961182
OGLE-SMC-CEP-1760,00:51:53.55,-72:35:30.8,17.111,17.817,1.3309898
OGLE-SMC-CEP-1761,00:51:53.59,-73:06:01.6,15.558,16.272000000000002,3.9392358999999995
OGLE-SMC-CEP-1763,00:51:54.65,-73:19:54.8,17.035999999999998,17.719,1.4780578000000002
OGLE-SMC-CEP-1764,00:51:54.80,-73:12:07.8,16.049,16.725,2.5481632999999997
OGLE-SMC-CEP-1765,00:51:54.97,-73:22:04.0,15.277999999999999,16.05,5.624046400000001
OGLE-SMC-CEP-1770,00:51:55.45,-72:42:46.4,16.707,17.507,1.5810429
OGLE-SMC-CEP-1772,00:51:55.59,-72:57:53.4,15.931,16.509,2.5815754
OGLE-SMC-CEP-1774,00:51:55.92,-72:57:11.8,15.444,-99.99,3.9210237
OGLE-SMC-CEP-1776,00:51:57.25,-73:30:24.6,16.622,17.248,1.7207656000000002
OGLE-SMC-CEP-1779,00:51:57.78,-72:32:08.5,16.276,16.632,1.5397871
OGLE-SMC-CEP-1782,00:51:58.28,-73:31:50.8,15.342,15.982000000000001,3.948829
OGLE-SMC-CEP-1784,00:51:58.69,-73:57:26.1,16.194000000000003,16.893,2.3580113
OGLE-SMC-CEP-1785,00:51:58.69,-73:02:24.1,15.797,16.535,3.3610232000000004
OGLE-SMC-CEP-1786,00:51:58.73,-72:51:43.8,16.955,17.653,1.4182674
OGLE-SMC-CEP-1788,00:51:59.26,-72:38:35.5,16.748,17.427,1.5544186000000002
OGLE-SMC-CEP-1790,00:51:59.47,-74:26:05.5,17.149,17.689,1.3317736
OGLE-SMC-CEP-1791,00:51:59.47,-73:40:54.2,16.617,17.24,1.7997796999999998
OGLE-SMC-CEP-1792,00:51:59.82,-73:16:07.4,16.762,17.494,1.7970121
OGLE-SMC-CEP-1794,00:52:00.02,-73:08:08.7,16.886,17.602999999999998,1.5436928
OGLE-SMC-CEP-1795,00:52:00.08,-73:19:26.8,16.262,16.799,2.0537115000000004
OGLE-SMC-CEP-1796,00:52:00.26,-73:27:47.1,16.257,17.076,3.2934076
OGLE-SMC-CEP-1797,00:52:00.35,-73:05:22.2,12.731,13.835,41.2118255
OGLE-SMC-CEP-1799,00:52:00.92,-73:10:32.3,16.559,17.234,1.594709
OGLE-SMC-CEP-1800,00:52:01.03,-72:36:01.1,16.699,17.24,1.4955326
OGLE-SMC-CEP-1805,00:52:02.15,-72:26:08.8,16.526,17.202,2.153486
OGLE-SMC-CEP-1806,00:52:02.68,-73:13:39.3,14.27,15.235999999999999,12.5521384
OGLE-SMC-CEP-1808,00:52:03.07,-73:11:30.3,16.768,17.475,1.8368292000000002
OGLE-SMC-CEP-1810,00:52:03.48,-72:47:00.5,16.674,17.407,1.8087613
OGLE-SMC-CEP-1812,00:52:03.67,-72:35:12.0,16.403,17.022000000000002,1.8745756999999998
OGLE-SMC-CEP-1813,00:52:03.69,-72:58:02.3,16.357,17.095,2.9225159
OGLE-SMC-CEP-1814,00:52:04.27,-72:31:17.6,14.764000000000001,15.589,7.3513455
OGLE-SMC-CEP-1818,00:52:04.81,-72:58:05.1,15.856,16.491,3.0311658
OGLE-SMC-CEP-1819,00:52:05.34,-73:02:46.3,16.2,16.892,2.421605
OGLE-SMC-CEP-1821,00:52:05.94,-73:41:40.6,15.741,16.488,3.9968928
OGLE-SMC-CEP-1822,00:52:06.85,-72:53:09.2,17.145,17.704,1.2025351
OGLE-SMC-CEP-1823,00:52:07.03,-73:15:52.5,16.384,17.134,3.1499425
OGLE-SMC-CEP-1827,00:52:07.93,-73:24:44.6,16.218,17.002,2.5395166000000002
OGLE-SMC-CEP-1830,00:52:08.87,-73:48:20.0,17.166,17.735,1.0748935
OGLE-SMC-CEP-1832,00:52:09.14,-73:18:14.9,16.652,17.369,1.8810705
OGLE-SMC-CEP-1833,00:52:09.20,-72:45:57.3,16.75,17.301,1.4228835
OGLE-SMC-CEP-1835,00:52:09.28,-72:50:25.6,16.403,16.787,1.6851931
OGLE-SMC-CEP-1839,00:52:11.06,-72:45:51.8,16.462,17.086,1.9428641
OGLE-SMC-CEP-1840,00:52:11.43,-72:53:41.5,17.108,17.726,1.3312190000000002
OGLE-SMC-CEP-1843,00:52:13.05,-73:56:36.5,16.955,17.567,1.4375981000000002
OGLE-SMC-CEP-1846,00:52:14.54,-73:43:33.5,16.773,17.487000000000002,1.9050067
OGLE-SMC-CEP-1847,00:52:14.85,-73:01:02.4,14.504000000000001,15.349,9.884300300000001
OGLE-SMC-CEP-1848,00:52:14.93,-73:28:03.3,16.101,17.057000000000002,3.8062967000000003
OGLE-SMC-CEP-1849,00:52:15.23,-74:07:22.3,17.045,17.684,1.4360331
OGLE-SMC-CEP-1850,00:52:15.28,-73:10:07.1,16.887,17.44,1.5028523
OGLE-SMC-CEP-1855,00:52:16.63,-72:35:57.6,14.716,15.559000000000001,8.0887485
OGLE-SMC-CEP-1857,00:52:17.20,-72:25:32.6,14.927999999999999,15.58,4.9421094000000005
OGLE-SMC-CEP-1859,00:52:17.53,-72:40:57.1,15.727,16.548,4.0311103
OGLE-SMC-CEP-1863,00:52:18.60,-73:14:12.7,16.01,16.802,3.1714146
OGLE-SMC-CEP-1865,00:52:18.92,-73:22:44.5,16.009,16.761,3.118786
OGLE-SMC-CEP-1866,00:52:19.44,-72:31:18.1,15.915,16.702,3.7932312999999995
OGLE-SMC-CEP-1868,00:52:19.60,-73:14:03.9,17.157,17.915,1.5283396
OGLE-SMC-CEP-1869,00:52:19.77,-71:50:38.8,16.2,-99.99,2.3459107999999995
OGLE-SMC-CEP-1875,00:52:21.36,-73:03:03.4,15.699000000000002,16.488,4.089121100000001
OGLE-SMC-CEP-1876,00:52:21.39,-73:14:50.8,16.448,17.118,2.0310059
OGLE-SMC-CEP-1877,00:52:21.92,-72:58:12.2,16.848,17.395,1.4383078999999999
OGLE-SMC-CEP-1879,00:52:22.26,-72:15:26.5,16.555999999999997,17.208,1.7883398000000001
OGLE-SMC-CEP-1883,00:52:23.25,-72:43:53.3,17.063,17.764,1.4884509
OGLE-SMC-CEP-1886,00:52:24.62,-73:04:46.2,17.189,17.834,1.389389
OGLE-SMC-CEP-1887,00:52:26.23,-73:45:16.5,16.643,17.29,1.5112668
OGLE-SMC-CEP-1888,00:52:26.51,-73:41:05.5,15.079,15.757,5.6652172
OGLE-SMC-CEP-1890,00:52:27.19,-73:10:59.5,17.112000000000002,17.77,1.2805722
OGLE-SMC-CEP-1891,00:52:27.98,-73:28:38.9,16.549,17.099,1.9026718999999996
OGLE-SMC-CEP-1892,00:52:28.20,-72:53:10.6,16.559,17.187,1.7717652
OGLE-SMC-CEP-1894,00:52:28.77,-73:15:28.1,16.169,17.077,3.6182627999999997
OGLE-SMC-CEP-1895,00:52:28.85,-73:03:14.2,15.956,16.66,3.198243
OGLE-SMC-CEP-1896,00:52:29.65,-71:56:03.3,15.647,16.469,1.8107174
OGLE-SMC-CEP-1897,00:52:29.86,-72:42:38.4,17.225,17.938,1.2908351
OGLE-SMC-CEP-1898,00:52:29.87,-73:24:18.7,15.819,16.642,3.7899591
OGLE-SMC-CEP-1899,00:52:29.99,-73:52:24.8,17.847,18.373,0.8418525
OGLE-SMC-CEP-1900,00:52:30.15,-73:16:40.8,16.912,17.722,2.2040482999999997
OGLE-SMC-CEP-1901,00:52:30.34,-72:46:57.1,16.493,17.23,2.3120665000000002
OGLE-SMC-CEP-1903,00:52:31.30,-72:38:12.7,16.3,17.043,2.5708667999999997
OGLE-SMC-CEP-1905,00:52:31.39,-73:15:34.9,15.159,16.037,6.4732293
OGLE-SMC-CEP-1907,00:52:32.19,-72:33:31.3,16.6,17.3,1.9603522
OGLE-SMC-CEP-1910,00:52:33.11,-71:54:18.2,16.302,17.029,2.2229468999999997
OGLE-SMC-CEP-1911,00:52:33.92,-72:53:38.7,14.842,15.63,6.4332015
OGLE-SMC-CEP-1913,00:52:34.52,-72:58:12.6,13.807,14.722999999999999,15.5098948
OGLE-SMC-CEP-1915,00:52:34.79,-73:42:02.6,15.725,16.524,4.3142427
OGLE-SMC-CEP-1916,00:52:35.14,-72:57:09.8,17.08,17.714000000000002,1.3312018
OGLE-SMC-CEP-1918,00:52:35.59,-72:59:20.9,14.651,15.228,5.253997099999999
OGLE-SMC-CEP-1920,00:52:36.01,-72:39:18.5,15.02,15.887,7.0984508
OGLE-SMC-CEP-1921,00:52:36.02,-73:21:31.4,16.762,17.374000000000002,1.9368151000000002
OGLE-SMC-CEP-1923,00:52:36.47,-73:28:47.8,16.531,17.265,2.0394381999999998
OGLE-SMC-CEP-1925,00:52:36.87,-73:03:58.8,17.097,17.750999999999998,1.4270254
OGLE-SMC-CEP-1926,00:52:37.13,-72:49:37.2,15.263,-99.99,4.3882123
OGLE-SMC-CEP-1929,00:52:38.13,-72:21:55.5,16.894000000000002,17.604,1.3384073
OGLE-SMC-CEP-1930,00:52:38.62,-72:42:30.8,16.473,17.248,2.3652925
OGLE-SMC-CEP-1931,00:52:38.96,-72:57:03.6,15.79,16.392,2.4128909
OGLE-SMC-CEP-1932,00:52:39.06,-73:10:53.3,16.14,16.85,2.5772993
OGLE-SMC-CEP-1933,00:52:40.73,-73:07:21.1,15.34,16.102999999999998,4.319057599999999
OGLE-SMC-CEP-1934,00:52:41.28,-73:36:29.4,17.785,18.539,1.0945790000000002
OGLE-SMC-CEP-1935,00:52:41.31,-72:11:46.6,16.761,17.401,1.5077866000000002
OGLE-SMC-CEP-1940,00:52:43.46,-72:41:32.9,16.461,17.197,2.3372199
OGLE-SMC-CEP-1941,00:52:43.46,-73:55:39.3,17.305999999999997,17.882,1.1056588
OGLE-SMC-CEP-1942,00:52:43.58,-73:01:13.6,16.718,17.39,1.8474233
OGLE-SMC-CEP-1944,00:52:44.63,-72:39:43.3,16.924,17.595,1.450688
OGLE-SMC-CEP-1945,00:52:46.29,-74:09:27.6,16.695999999999998,17.375999999999998,1.2573383
OGLE-SMC-CEP-1947,00:52:47.53,-72:08:04.5,17.139,17.692999999999998,1.1933303999999998
OGLE-SMC-CEP-1949,00:52:48.11,-73:28:28.3,17.625,18.538,1.4712768999999999
OGLE-SMC-CEP-1952,00:52:49.09,-72:39:42.7,16.261,16.924,2.2596464
OGLE-SMC-CEP-1953,00:52:49.28,-73:22:18.0,17.152,17.794,1.2475136999999998
OGLE-SMC-CEP-1955,00:52:49.51,-72:54:10.9,17.02,17.618,1.4939243999999998
OGLE-SMC-CEP-1957,00:52:50.84,-73:59:17.0,16.995,17.628,1.1748832
OGLE-SMC-CEP-1958,00:52:51.69,-72:43:12.9,16.939,17.538,1.2487303
OGLE-SMC-CEP-1959,00:52:51.84,-73:24:19.2,16.612000000000002,17.277,1.9191605999999999
OGLE-SMC-CEP-1960,00:52:52.52,-73:00:46.8,15.311,16.003,4.1681818
OGLE-SMC-CEP-1964,00:52:52.89,-73:45:28.3,16.89,17.497,1.4829404
OGLE-SMC-CEP-1965,00:52:53.57,-73:11:43.7,16.142,17.019000000000002,3.7374106
OGLE-SMC-CEP-1966,00:52:53.61,-73:18:51.4,15.232000000000001,16.227999999999998,7.6821542
OGLE-SMC-CEP-1968,00:52:54.08,-72:47:42.6,16.559,17.275,2.1357428
OGLE-SMC-CEP-1969,00:52:54.14,-72:37:15.2,16.907,17.486,1.4590035
OGLE-SMC-CEP-1970,00:52:54.29,-73:32:35.9,16.519000000000002,17.214000000000002,1.9047478999999998
OGLE-SMC-CEP-1972,00:52:54.53,-73:00:14.4,15.864,16.573,3.2518499
OGLE-SMC-CEP-1973,00:52:55.21,-73:36:37.1,15.376,16.113,4.8381485
OGLE-SMC-CEP-1977,00:52:56.82,-71:55:03.3,11.853,12.915999999999999,68.9874981
OGLE-SMC-CEP-1981,00:52:58.48,-72:53:27.5,14.936,15.636,5.7215904
OGLE-SMC-CEP-1984,00:52:59.88,-72:25:31.9,14.213,14.970999999999998,9.5234839
OGLE-SMC-CEP-1987,00:53:02.46,-73:00:34.2,16.758,17.382,1.5982405000000002
OGLE-SMC-CEP-1988,00:53:02.84,-73:15:39.5,16.111,17.144000000000002,4.3727054
OGLE-SMC-CEP-1992,00:53:03.62,-73:22:16.2,16.838,17.492,1.5941285
OGLE-SMC-CEP-1994,00:53:04.25,-74:15:31.8,16.025,16.768,3.8473912000000006
OGLE-SMC-CEP-1999,00:53:07.47,-73:14:16.1,16.206,16.958,2.7611311
OGLE-SMC-CEP-2004,00:53:08.77,-72:15:47.5,16.061,16.779,2.6019245
OGLE-SMC-CEP-2006,00:53:09.97,-72:28:15.5,16.811,17.512999999999998,1.6387512999999998
OGLE-SMC-CEP-2008,00:53:10.51,-72:51:31.8,14.536,15.388,8.826183
OGLE-SMC-CEP-2010,00:53:11.27,-72:56:21.7,16.423,17.173,2.2651239
OGLE-SMC-CEP-2012,00:53:11.80,-73:36:49.8,15.838,16.524,3.2488201
OGLE-SMC-CEP-2013,00:53:11.92,-72:43:40.4,16.904,17.647000000000002,1.6483537
OGLE-SMC-CEP-2017,00:53:14.15,-73:01:47.5,16.613,17.234,1.6612005
OGLE-SMC-CEP-2018,00:53:14.48,-73:20:42.0,16.969,17.761,1.7999424
OGLE-SMC-CEP-2020,00:53:15.31,-73:34:01.3,15.297,15.954,4.4618357
OGLE-SMC-CEP-2023,00:53:16.34,-73:21:14.9,15.360999999999999,15.99,3.9411638
OGLE-SMC-CEP-2024,00:53:16.53,-73:01:52.4,14.744000000000002,15.356,4.336286299999999
OGLE-SMC-CEP-2025,00:53:16.74,-72:28:10.1,15.728,16.441,3.387803
OGLE-SMC-CEP-2026,00:53:16.77,-73:04:44.9,16.977,17.722,1.6463701000000002
OGLE-SMC-CEP-2028,00:53:17.01,-73:30:48.9,15.696,16.570999999999998,1.7822387
OGLE-SMC-CEP-2030,00:53:17.33,-72:26:53.4,17.472,18.101,1.1915198
OGLE-SMC-CEP-2031,00:53:18.27,-73:06:54.8,13.765,14.547,14.571849199999999
OGLE-SMC-CEP-2032,00:53:18.66,-73:17:48.1,16.75,17.412,1.8732823
OGLE-SMC-CEP-2034,00:53:18.88,-71:52:09.7,16.746,17.4,1.5973469
OGLE-SMC-CEP-2038,00:53:19.94,-72:17:38.3,15.605,16.331,3.664182
OGLE-SMC-CEP-2041,00:53:21.77,-72:34:17.5,17.038,17.732,1.5665936000000003
OGLE-SMC-CEP-2045,00:53:22.45,-72:03:48.3,17.287,17.899,1.3359093
OGLE-SMC-CEP-2049,00:53:23.04,-72:19:24.2,15.418,15.995,2.9049009
OGLE-SMC-CEP-2050,00:53:23.10,-72:33:45.0,16.37,17.059,2.3263088
OGLE-SMC-CEP-2051,00:53:23.39,-72:57:43.3,16.814,17.44,1.8113938000000003
OGLE-SMC-CEP-2052,00:53:23.48,-73:01:23.4,17.076,17.687,1.3139116000000002
OGLE-SMC-CEP-2053,00:53:23.63,-73:49:24.8,17.15,17.774,1.2940334
OGLE-SMC-CEP-2054,00:53:25.23,-73:14:05.9,16.596,17.29,1.9968647000000002
OGLE-SMC-CEP-2057,00:53:26.02,-72:30:24.9,16.375,17.133,2.3866793
OGLE-SMC-CEP-2059,00:53:27.18,-72:31:29.6,16.343,17.004,2.1386107000000005
OGLE-SMC-CEP-2060,00:53:27.23,-73:06:42.3,15.460999999999999,16.146,3.9680758999999997
OGLE-SMC-CEP-2061,00:53:27.81,-73:25:01.3,15.450999999999999,16.202,3.7397881
OGLE-SMC-CEP-2062,00:53:27.84,-73:11:01.3,16.476,17.092,1.8664286
OGLE-SMC-CEP-2064,00:53:28.52,-74:30:51.6,17.323,17.769000000000002,1.1878753999999998
OGLE-SMC-CEP-2065,00:53:28.89,-72:46:33.7,16.893,17.574,1.7382773
OGLE-SMC-CEP-2066,00:53:29.85,-73:20:33.4,16.127,16.692999999999998,2.0030638
OGLE-SMC-CEP-2067,00:53:30.43,-73:07:02.2,16.17,16.838,2.4779732000000005
OGLE-SMC-CEP-2068,00:53:30.58,-73:17:38.6,15.315,16.105,5.5907778
OGLE-SMC-CEP-2069,00:53:30.59,-72:12:31.8,14.415999999999999,-99.99,7.682295900000001
OGLE-SMC-CEP-2072,00:53:31.34,-73:12:22.6,16.701,17.566,2.22225
OGLE-SMC-CEP-2076,00:53:33.41,-72:39:47.9,16.32,16.878,2.0037761
OGLE-SMC-CEP-2077,00:53:33.89,-73:07:28.6,14.432,15.231,9.355445399999999
OGLE-SMC-CEP-2083,00:53:37.41,-73:16:33.9,16.533,17.169,1.5804805
OGLE-SMC-CEP-2084,00:53:38.03,-72:33:43.6,16.207,16.87,1.4035685
OGLE-SMC-CEP-2086,00:53:38.25,-72:29:36.7,16.24,16.92,2.419305
OGLE-SMC-CEP-2090,00:53:39.33,-72:54:35.9,14.529000000000002,15.284,8.3318454
OGLE-SMC-CEP-2093,00:53:40.58,-73:33:52.7,15.254000000000001,15.912,4.8463468
OGLE-SMC-CEP-2094,00:53:41.14,-72:09:33.7,16.364,17.015,2.0627329
OGLE-SMC-CEP-2096,00:53:41.46,-72:17:04.6,16.119,16.677,2.2395832
OGLE-SMC-CEP-2097,00:53:42.20,-72:55:58.8,14.47,15.138,7.5338057
OGLE-SMC-CEP-2098,00:53:42.27,-72:39:28.2,16.808,18.037,3.2419603
OGLE-SMC-CEP-2099,00:53:42.65,-72:17:13.6,11.267999999999999,-99.99,73.6206255
OGLE-SMC-CEP-2100,00:53:42.86,-73:27:07.0,16.134,16.813,2.2276922999999997
OGLE-SMC-CEP-2102,00:53:43.46,-73:26:32.1,17.055999999999997,17.642,1.4693043
OGLE-SMC-CEP-2104,00:53:43.80,-73:28:25.4,16.926,17.62,1.5693549999999998
OGLE-SMC-CEP-2107,00:53:44.37,-72:48:11.7,16.679000000000002,17.373,1.9336563999999998
OGLE-SMC-CEP-2108,00:53:44.51,-73:03:42.1,16.197,16.96,2.7020876
OGLE-SMC-CEP-2110,00:53:45.40,-72:16:19.0,16.175,16.785,1.9867727
OGLE-SMC-CEP-2112,00:53:45.59,-73:15:30.7,15.52,16.333,4.6604567999999995
OGLE-SMC-CEP-2115,00:53:47.70,-72:55:45.2,16.663,17.357,1.7285258999999997
OGLE-SMC-CEP-2119,00:53:49.08,-73:37:43.8,16.749000000000002,17.369,1.4202683999999999
OGLE-SMC-CEP-2121,00:53:49.18,-73:10:02.4,15.392000000000001,16.118,4.3569974
OGLE-SMC-CEP-2122,00:53:49.80,-72:37:05.9,17.3,18.079,1.1352643
